5.3999,7.0167	5.3999,7.0167

5.3999,7.0167	5.4244,7.1967
0.2	1	[ọ*ụ]	11800
0.2	1	[ọ*ụ̀]	11791
0.2	1	[h*!]	3073
0.142857	2	[à*a]	7180
0.142857	1	[è*e]	13831
0.142857	1	[n*d]	4121
0.142857	1	[i*ị̀]	2598
0.142857	1	[i*ì]	2579
0.142857	1	[-i]	2560
0.0714286	1	[à*ē]	7211
0.0714286	1	[a*ụ]	6168
0.0714286	1	[a*h]	6150
0.0714286	1	[-a]	6144
0.0625	1	[e*è]	3611
0.0625	1	[e*ị]	3595

5.3999,7.0167	5.522,6.923
1	1	[ī*ì]	26131
1	1	[m̄*.]	16460
1	1	[ụ̀*u]	7730
1	1	[-*ọ̀]	6687
1	1	[+e]	7
0.5	1	[t*l]	21032
0.5	1	[r*r̃]	19012
0.5	1	[d*sh]	12845
0.333333	1	[ọ̀*ọ]	15895
0.333333	1	[ọ̀*i]	15877
0.333333	1	[k*kh]	11320
0.333333	1	[k*y]	11267
0.25	1	[ụ*ọ̀]	12319
0.25	1	[ụ*ụ̄]	12305
0.25	1	[ụ*ụ̀]	12303
0.142857	1	[è*e]	13831
0.142857	1	[n*w]	4112
0.142857	1	[n*g]	4106
0.125	1	[i*ì]	2579
0.111111	1	[à*ē]	7211
0.111111	1	[e*è]	3611
0.0833333	1	[a*ụ̀]	6159
0.0833333	1	[a*à]	6158
0.0833333	1	[a*-]	6157
0.0833333	1	[-a]	6144

5.3999,7.0167	5.5832,7.05
1	1	[ò*ọ̀]	31775
1	1	[ō*ē]	27179
1	1	[ch*h]	23558
1	1	[-*.]	6732
1	1	[+gw]	63
0.5	2	[ọ̀*ọ]	15895
0.5	1	[nw*gw]	22591
0.333333	1	[ē*ō]	22069
0.333333	1	[ē*ì]	22035
0.333333	1	[ē*e]	22023
0.333333	1	[l*gb]	20529
0.333333	1	[-l]	20480
0.333333	1	[ny*y]	18435
0.333333	1	[ụ*ụ̄]	12305
0.333333	1	[ụ*ụ̀]	12303
0.333333	1	[ì*i]	9733
0.222222	2	[e*è]	3611
0.2	1	[m*n]	10248
0.166667	1	[è*e]	13831
0.166667	1	[n*w]	4112
0.142857	1	[i*ì]	2579
0.0909091	1	[à*ē]	7211
0.0714286	1	[a*à]	6158
0.0714286	1	[a*-]	6157

5.3999,7.0167	5.5834,7.05
1	1	[ò*ọ̀]	31775
1	1	[ō*ē]	27179
1	1	[ch*h]	23558
1	1	[m̄*.]	16460
1	1	[ụ̀*u]	7730
1	1	[-*!]	6657
0.5	1	[ē*A]	22104
0.5	1	[ē*i]	22021
0.5	1	[-l]	20480
0.333333	1	[ì*i]	9733
0.25	3	[è*e]	13831
0.25	1	[r*r̃]	19012
0.25	1	[-r]	18944
0.25	1	[ny*j]	18450
0.25	1	[ọ̀*ọ]	15895
0.25	1	[ọ̀*ị]	15883
0.25	1	[ụ*u]	12338
0.25	1	[ụ*ụ̄]	12305
0.25	1	[ụ*ụ̀]	12303
0.25	1	[g*gb]	5169
0.25	1	[y*ny]	1572
0.230769	3	[à*a]	7180
0.2	1	[k*h]	11270
0.166667	1	[e*i]	3589
0.142857	1	[ị*à]	5646
0.142857	1	[ị*ā]	5636
0.142857	1	[n*d]	4121
0.125	1	[i*ì]	2579
0.0769231	1	[à*ē]	7211
0.0588235	1	[a*-]	6157
0.0588235	1	[-a]	6144

5.3999,7.0167	5.6027,7.322
1	1	[ō*ē]	27179
1	1	[m̄*ọ̄]	16413
1	1	[ụ̀*ū]	7728
1	1	[-*.]	6732
0.5	1	[ī*è]	26139
0.5	1	[+ù]	42
0.5	1	[+è]	27
0.333333	1	[-r]	18944
0.333333	1	[ọ̀*ị̀]	15910
0.333333	1	[ọ̀*ọ]	15895
0.333333	1	[kw*t]	15401
0.333333	1	[j*sh]	9261
0.333333	1	[j*y]	9219
0.333333	1	[ụ̄*à]	8718
0.25	2	[ụ*ụ̀]	12303
0.166667	1	[k*h]	11270
0.125	1	[ụ*ụ̄]	12305
0.111111	1	[n*d]	4121
0.111111	1	[n*w]	4112
0.0909091	1	[à*ē]	7211
0.0909091	1	[à*ā]	7172
0.0909091	1	[e*è]	3611
0.0666667	1	[a*m]	6164
0.0666667	1	[a*à]	6158
0.0666667	1	[a*-]	6157

5.3999,7.0167	5.664,7.012
1	1	[ē*è]	22043
1	1	[m̄*.]	16460
1	1	[ọ̄*ọ̀]	14879
1	1	[+ǹ]	21
0.5	2	[ọ̀*ọ]	15895
0.5	2	[ụ*ụ̄]	12305
0.5	1	[r*r̃]	19012
0.25	1	[ny*gb]	18481
0.25	1	[ọ̀*ị]	15883
0.25	1	[ụ*ụ̀]	12303
0.25	1	[y*ny]	1572
0.2	1	[ị*ā]	5636
0.166667	1	[ọ*ọ̄]	11805
0.166667	1	[m*g]	10250
0.142857	1	[è*e]	13831
0.142857	1	[i*ì]	2579
0.125	1	[n*d]	4121
0.125	1	[n*w]	4112
0.1	1	[à*ē]	7211
0.1	1	[à*ā]	7172
0.0555556	1	[a*-]	6157
0.0555556	1	[a*e]	6151
0.0555556	1	[-a]	6144

5.3999,7.0167	5.71795,7.08217
1	1	[ò*ọ̀]	31775
1	1	[m̄*m]	16404
1	1	[,*ò]	1086
0.5	1	[k*h]	11270
0.5	1	[h*hw]	3124
0.4	2	[ọ̀*ọ]	15895
0.25	1	[ụ*ụ̀]	12303
0.2	1	[ọ̀*ị]	15883
0.2	1	[m*m̄]	10272
0.2	1	[m*g]	10250
0.2	1	[-m]	10240
0.2	1	[n*d]	4121
0.0909091	1	[a*-]	6157
0.0909091	1	[a*n]	6152
0.0909091	1	[a*ā]	6148

5.3999,7.0167	5.72517,7.13325
1	1	[ò*ọ̀]	31775
1	1	[ō*ē]	27179
1	1	[ē*A]	22104
1	1	[m̄*ụ]	16408
0.5	1	[è*e]	13831
0.333333	1	[ny*a]	18444
0.333333	1	[ọ̀*ọ]	15895
0.333333	1	[k*h]	11270
0.222222	2	[ụ*ụ̀]	12303
0.2	2	[e*è]	3611
0.2	1	[ọ*ọ̀]	11807
0.2	1	[ị*ā]	5636
0.2	1	[y*ny]	1572
0.125	1	[n*w]	4112
0.111111	1	[ụ*ụ̄]	12305
0.105263	2	[a*à]	6158
0.0833333	1	[à*ē]	7211
0.0833333	1	[à*j]	7186
0.0833333	1	[à*ā]	7172
0.0526316	1	[a*-]	6157

5.4244,7.1967	5.3999,7.0167
1	1	[Ị*ē]	51243
1	1	[N*n]	43528
1	1	[á*à]	40462
1	1	[.*-]	38925
1	1	[z*n]	19976
1	1	[ọ̀*ò]	15934
1	1	[ọ̄*ọ]	14871
1	1	[ā*ē]	2091
0.5	1	[é*e]	43015
0.5	1	[é*i]	43013
0.5	1	[u*ì]	25619
0.5	1	[ny*y]	18435
0.5	1	[ụ̀*ụ]	7704
0.5	1	[g*h]	5126
0.5	1	[+r]	37
0.5	1	[+m]	20
0.333333	1	[d*k]	12822
0.272727	3	[è*e]	13831
0.222222	2	[ọ*ọ̀]	11807
0.2	2	[i*ī]	2611
0.166667	1	[h*k]	3094
0.133333	2	[ụ*ụ̀]	12303
0.125	1	[n*ch]	4142
0.111111	1	[ọ*ọ̄]	11805
0.111111	1	[à*a]	7180
0.1	1	[i*ē]	2603
0.1	1	[i*ị̀]	2598
0.1	1	[i*ị]	2571
0.1	1	[i*e]	2567
0.0909091	1	[r*r̃]	19012
0.0909091	1	[è*ī]	13875
0.0909091	1	[e*è]	3611
0.0666667	1	[ụ*ụ̄]	12305
0.0625	1	[a*ụ̄]	6161

5.4244,7.1967	5.4244,7.1967

5.4244,7.1967	5.4543,7.0247
1	2	[ọ̀*ọ]	15895
1	1	[á*Ị]	40548
1	1	[à*a]	7180
1	1	[+E]	89
0.5	1	[p*b]	30748
0.5	1	[ụ̀*ụ]	7704
0.5	1	[ụ̀*ị]	7691
0.333333	1	[ch*s]	23618
0.333333	1	[ch*f]	23585
0.333333	1	[kp*gb]	13361
0.333333	1	[y*ny]	1572
0.2	2	[t*ch]	21038
0.2	1	[ị*i]	5637
0.166667	2	[kw*k]	15382
0.166667	1	[ny*g]	18442
0.166667	1	[ny*h]	18438
0.142857	1	[sh*s]	23106
0.142857	1	[sh*k]	23062
0.142857	1	[nw*w]	22544
0.125	1	[gb*z]	25127
0.111111	1	[j*r]	9253
0.111111	1	[h*z]	3111
0.1	1	[t*b]	21020
0.1	1	[t*kp]	21018
0.0833333	1	[l*t]	20521
0.0833333	1	[l*r]	20517
0.0833333	1	[l*m]	20500
0.0833333	1	[kw*d]	15385
0.0769231	1	[d*k]	12822
0.0769231	1	[d*m]	12820
0.0769231	1	[d*n]	12808
0.0769231	1	[k*nw]	11308
0.0588235	1	[b*y]	14339
0.0526316	1	[r*l]	18984
0.0526316	1	[ụ*u]	12338
0.0434783	1	[m*n]	10248
0.0434783	1	[m*h]	10246
0.04	1	[n*gb]	4145
0.04	1	[n*r]	4133
0.0333333	1	[o*u]	17970
0.03125	1	[i*o]	2595
0.03125	1	[i*ị]	2571
0.0222222	1	[u*ọ]	25623
0.0222222	1	[u*i]	25605
0.0114943	1	[-a]	6144
0.00826446	1	[e*E]	3673

5.4244,7.1967	5.4829,7.0337
1	1	[–*?]	62542
1	1	[I*i]	49157
1	1	[é*ị̀]	43046
1	1	[á*ē]	40491
1	1	[ọ́*ò]	39486
1	1	[s*ch]	33838
1	1	[u*e]	25607
1	1	[m̀*m]	24084
1	1	[ch*j]	23570
1	1	[ọ̄*ọ]	14871
1	1	[+kw]	30
0.5	1	[ọ̀*ọ]	15895
0.5	1	[è*ị]	13835
0.5	1	[ì*è]	9755
0.333333	1	[nw*h]	22534
0.333333	1	[o*ō]	17973
0.25	1	[d*r]	12837
0.166667	2	[i*ì]	2579
0.166667	1	[ọ*ọ̀]	11807
0.166667	1	[ọ*a]	11788
0.166667	1	[w*ny]	8228
0.142857	1	[ị*ị̄]	5666
0.142857	1	[h*hw]	3124
0.125	1	[m*h]	10246
0.111111	1	[e*ē]	3627
0.111111	1	[e*ā]	3588
0.105263	2	[ụ*ụ̀]	12303
0.0833333	1	[i*ī]	2611
0.0588235	1	[a*ụ̄]	6161
0.0588235	1	[a*à]	6158
0.0588235	1	[n*m]	4116
0.0555556	1	[à*ē]	7211
0.0555556	1	[à*a]	7180
0.0526316	1	[ụ*ụ̄]	12305

5.4244,7.1967	5.522,6.923
1	2	[ụ̀*u]	7730
1	1	[é*i]	43013
1	1	[É*ị̀]	41510
1	1	[á*ē]	40491
1	1	[.*ọ̀]	38943
0.5	1	[u*e]	25607
0.5	1	[t*kw]	21022
0.5	1	[l*ny]	20516
0.5	1	[ọ̀*ò]	15934
0.5	1	[ọ̀*ụ̀]	15887
0.5	1	[ì*i]	9733
0.375	3	[i*ị]	2571
0.333333	1	[è*e]	13831
0.333333	1	[d*r]	12837
0.333333	1	[g*ch]	5166
0.333333	1	[+ọ]	23
0.333333	1	[+e]	7
0.333333	1	[+i]	5
0.25	1	[o*u]	17970
0.25	1	[k*y]	11267
0.25	1	[h*e]	3079
0.2	1	[ị*ị̄]	5666
0.2	1	[ị*i]	5637
0.125	1	[ụ*ụ̄]	12305
0.125	1	[ụ*ụ̀]	12303
0.125	1	[m*h]	10246
0.125	1	[i*ì]	2579
0.0909091	1	[e*ē]	3627
0.05	1	[a*à]	6158

5.4244,7.1967	5.5832,7.05
1	1	[Ị*ō]	51253
1	1	[á*ē]	40491
1	1	[gb*j]	25106
0.5	1	[é*è]	43035
0.5	1	[é*i]	43013
0.5	1	[t*kw]	21022
0.5	1	[ny*l]	18472
0.4	2	[ì*i]	9733
0.333333	2	[u*ụ]	25624
0.333333	1	[è*e]	13831
0.25	1	[l*gb]	20529
0.25	1	[l*ny]	20516
0.25	1	[k*gb]	11313
0.25	1	[g*j]	5138
0.25	1	[+gw]	63
0.25	1	[+ò]	62
0.25	1	[+e]	7
0.25	1	[+i]	5
0.2	1	[ị*ị̀]	5670
0.2	1	[ị*i]	5637
0.2	1	[y*d]	1561
0.181818	2	[ọ*ọ̀]	11807
0.142857	1	[w*ny]	8228
0.142857	1	[w*h]	8198
0.111111	1	[m*n]	10248
0.111111	1	[i*ī]	2611
0.111111	1	[i*ì]	2579
0.111111	1	[i*ị]	2571
0.0909091	1	[ụ*u]	12338
0.0909091	1	[ọ*ọ̄]	11805
0.0666667	1	[n*h]	4102
0.05	1	[e*ị̀]	3622
0.05	1	[e*è]	3611
0.05	1	[e*ā]	3588
0.0384615	1	[a*ā]	6148

5.4244,7.1967	5.5834,7.05
1	2	[é*i]	43013
1	1	[Ị*A]	51288
1	1	[É*ị̀]	41510
1	1	[ọ́*O]	39514
1	1	[.*!]	38913
1	1	[ọ̄*ọ]	14871
1	1	[ụ̀*u]	7730
0.5	1	[á*ē]	40491
0.5	1	[á*ụ]	40472
0.5	1	[ò*Ọ]	31827
0.5	1	[ò*o]	31779
0.5	1	[t*kw]	21022
0.5	1	[ọ̀*ụ]	15896
0.5	1	[+o]	35
0.5	1	[+e]	7
0.333333	2	[ì*i]	9733
0.333333	1	[ny*l]	18472
0.333333	1	[d*r]	12837
0.222222	2	[è*e]	13831
0.2	1	[ị*ī]	5683
0.2	1	[ị*ā]	5636
0.2	1	[y*d]	1561
0.1875	3	[i*ị]	2571
0.166667	1	[sh*hw]	23092
0.166667	1	[r*r̃]	19012
0.166667	1	[o*ụ̀]	17935
0.166667	1	[ì*I]	9824
0.166667	1	[ì*u]	9778
0.142857	1	[u*ọ̄]	25629
0.142857	1	[u*ụ̀]	25615
0.142857	1	[w*h]	8198
0.111111	2	[ụ*ụ̄]	12305
0.111111	1	[ọ*ọ̀]	11807
0.111111	1	[k*kw]	11294
0.0625	1	[i*ī]	2611
0.0625	1	[i*e]	2567
0.0555556	1	[ụ*u]	12338
0.0555556	1	[ụ*h]	12294
0.0555556	1	[-ụ]	12288
0.047619	1	[n*ǹ]	4117
0.047619	1	[n*h]	4102
0.047619	1	[e*Ị]	3684
0.0384615	1	[a*ụ]	6168
0.0384615	1	[a*à]	6158
0.0384615	1	[a*ā]	6148

5.4244,7.1967	5.6027,7.322
1	1	[N*n]	43528
1	1	[é*i]	43013
1	1	[á*ē]	40491
1	1	[ē*è]	22043
1	1	[ọ̄*ọ]	14871
0.5	2	[+e]	7
0.5	1	[ụ̀*ū]	7728
0.333333	1	[ọ̀*ọ]	15895
0.333333	1	[ị*ị̀]	5670
0.25	2	[ọ*ọ̀]	11807
0.25	1	[ò*ọ̀]	31775
0.25	1	[sh*s]	23106
0.25	1	[j*sh]	9261
0.25	1	[j*y]	9219
0.25	1	[g*h]	5126
0.25	1	[+a]	12
0.25	1	[+h]	6
0.2	1	[ì*ụ̀]	9743
0.2	1	[ì*i]	9733
0.181818	2	[i*ị]	2571
0.166667	1	[o*ō]	17973
0.157895	3	[ụ*ụ̄]	12305
0.125	1	[w*l]	8232
0.111111	1	[k*n]	11272
0.0909091	1	[i*ī]	2611
0.0714286	1	[e*è]	3611
0.0625	1	[n*ch]	4142
0.0588235	1	[a*à]	6158
0.0555556	1	[à*e]	7175
0.0555556	1	[à*ā]	7172
0.0526316	1	[ụ*ù]	12330
0.0526316	1	[ụ*ụ̀]	12303

5.4244,7.1967	5.664,7.012
1	1	[Ị*è]	51227
1	1	[é*i]	43013
1	1	[?*ọ̀]	39967
1	1	[ọ́*ò]	39486
1	1	[ọ̀*ụ̀]	15887
1	1	[d*k]	12822
0.5	1	[á*ē]	40491
0.5	1	[á*ụ]	40472
0.5	1	[gb*ị̄]	25122
0.5	1	[t*l]	21032
0.5	1	[l*ny]	20516
0.5	1	[+ǹ]	21
0.5	1	[+e]	7
0.4	2	[j*n]	9224
0.25	2	[i*ị]	2571
0.25	1	[r*r̃]	19012
0.25	1	[o*u]	17970
0.25	1	[è*e]	13831
0.25	1	[ì*i]	9733
0.2	2	[ụ*ụ̀]	12303
0.2	1	[ị*ị̄]	5666
0.2	1	[ị*ā]	5636
0.125	1	[ọ*ọ̀]	11807
0.125	1	[i*ī]	2611
0.125	1	[i*ù]	2602
0.1	1	[ụ*ụ̄]	12305
0.1	1	[ụ*h]	12294
0.1	1	[-ụ]	12288
0.0909091	1	[m*g]	10250
0.0909091	1	[à*ā]	7172
0.0625	1	[e*ị̀]	3622
0.037037	1	[a*ny]	6180
0.037037	1	[a*ụ]	6168
0.037037	1	[a*e]	6151

5.4244,7.1967	5.71795,7.08217
1	1	[é*i]	43013
1	1	[É*ụ]	41496
1	1	[gb*ny]	25124
1	1	[ù*u]	21554
1	1	[ị̀*ị̄]	19490
1	1	[j*n]	9224
1	1	[,*ò]	1086
0.5	1	[d*k]	12822
0.333333	2	[i*ị]	2571
0.333333	1	[r*r̃]	19012
0.333333	1	[+kw]	30
0.333333	1	[+e]	7
0.333333	1	[+i]	5
0.25	1	[u*ù]	25642
0.25	1	[u*e]	25607
0.25	1	[-u]	25600
0.166667	1	[ọ*ọ̄]	11805
0.166667	1	[k*n]	11272
0.153846	2	[e*è]	3611
0.142857	1	[m*m̄]	10272
0.142857	1	[m*g]	10250
0.125	2	[a*ā]	6148
0.0769231	1	[e*ọ]	3607
0.0625	1	[a*ọ̀]	6175
0.0625	1	[a*à]	6158

5.4244,7.1967	5.72517,7.13325
1	1	[Ị*A]	51288
1	1	[é*i]	43013
1	1	[É*ọ̄]	41501
1	1	[?*m]	39956
1	1	[ọ́*ò]	39486
1	1	[ọ̄*ọ]	14871
0.5	1	[á*ē]	40491
0.5	1	[á*ā]	40452
0.5	1	[ù*u]	21554
0.5	1	[ị̀*ī]	19507
0.5	1	[ọ̀*ụ]	15896
0.5	1	[d*g]	12810
0.285714	2	[ì*i]	9733
0.25	1	[+ụ]	24
0.25	1	[+ǹ]	21
0.25	1	[+ì]	19
0.25	1	[+e]	7
0.2	1	[gb*ny]	25124
0.2	1	[gb*kw]	25118
0.2	1	[è*e]	13831
0.2	1	[ị*è]	5659
0.2	1	[ị*ā]	5636
0.166667	2	[ọ*ọ̄]	11805
0.166667	1	[k*g]	11274
0.166667	1	[k*n]	11272
0.166667	1	[y*w]	1552
0.142857	2	[i*ị]	2571
0.142857	1	[ì*ị̀]	9766
0.142857	1	[w*th]	8250
0.142857	1	[h*nw]	3116
0.125	1	[u*ụ̄]	25617
0.125	1	[-u]	25600
0.125	1	[b*j]	14354
0.111111	1	[r*n]	18952
0.105263	2	[ụ*ụ̀]	12303
0.0833333	1	[ọ*ụ]	11800
0.0769231	1	[m*b]	10268
0.0714286	1	[i*ā]	2564
0.0526316	1	[ụ*ụ̄]	12305
0.047619	1	[e*ì]	3603
0.047619	1	[e*a]	3596

5.4543,7.0247	5.3999,7.0167
1	1	[E*ō]	45621
1	1	[Nw*nw]	44076
1	1	[?*m̄]	39968
1	1	[.*-]	38925
1	1	[s*r]	33829
1	1	[gb*k]	25110
1	1	[kp*gb]	13361
1	1	[-*a]	6668
1	1	[+a]	12
0.5	1	[r*n]	18952
0.5	1	[f*s]	16962
0.5	1	[b*t]	14377
0.5	1	[w*n]	8200
0.333333	1	[u*ə]	25654
0.2	2	[e*è]	3611
0.2	1	[o*ọ̄]	17949
0.2	1	[d*ch]	12846
0.2	1	[d*b]	12828
0.166667	1	[ị*ị̄]	5666
0.142857	1	[n*m̀]	4143
0.111111	1	[ọ*ọ̀]	11807
0.111111	1	[ọ*ọ̄]	11805
0.1	1	[i*ị̄]	2594
0.1	1	[i*ọ̀]	2591
0.0555556	1	[a*à]	6158

5.4543,7.0247	5.4244,7.1967
1	1	[Ị*á]	51279
1	1	[+a]	12
0.666667	2	[ch*t]	23593
0.5	1	[f*ch]	16942
0.333333	1	[kp*t]	13353
0.333333	1	[y*b]	1564
0.25	1	[E*e]	45575
0.25	1	[-E]	45568
0.2	1	[ny*y]	18435
0.166667	1	[s*ch]	33838
0.166667	1	[s*sh]	33837
0.166667	1	[z*gb]	20017
0.166667	1	[z*h]	19974
0.166667	1	[ị*ụ̀]	5647
0.166667	1	[ị*i]	5637
0.142857	1	[nw*k]	22550
0.142857	1	[t*l]	21032
0.125	2	[k*kw]	11294
0.111111	2	[ọ*ọ̀]	11807
0.111111	1	[gb*kp]	25114
0.111111	1	[gb*n]	25096
0.111111	1	[g*ny]	5156
0.1	1	[l*r]	20517
0.1	1	[h*ny]	3108
0.1	1	[h*m]	3092
0.0909091	1	[d*kw]	12830
0.0769231	1	[w*nw]	8236
0.0625	1	[k*sh]	11309
0.0625	1	[k*d]	11289
0.0555556	1	[b*p]	14396
0.0555556	1	[b*t]	14377
0.0555556	1	[ọ*u]	11826
0.0526316	1	[ụ*ụ̀]	12303
0.047619	1	[r*l]	18984
0.047619	1	[r*j]	18962
0.047619	1	[r*n]	18952
0.0434783	1	[m*l]	10280
0.0434783	1	[m*d]	10265
0.04	1	[n*d]	4121
0.04	1	[n*m]	4116
0.0333333	1	[o*i]	17925
0.03125	1	[i*u]	2610
0.03125	1	[i*ị]	2571
0.0222222	1	[u*o]	25635
0.0222222	1	[u*ụ]	25624
0.0114943	1	[a*à]	6158

5.4543,7.0247	5.4543,7.0247

5.4543,7.0247	5.4829,7.0337
1	1	[E*ē]	45611
1	1	[A*ā]	45060
1	1	[Nw*kw]	44062
1	1	[?*.]	40012
1	1	[p*t]	30761
0.5	1	[s*sh]	33837
0.5	1	[s*m]	33812
0.5	1	[gw*h]	32262
0.5	1	[kp*gb]	13361
0.5	1	[j*sh]	9261
0.25	1	[u*ù]	25642
0.25	1	[u*ì]	25619
0.25	1	[u*ụ̄]	25617
0.25	1	[u*e]	25607
0.2	2	[ọ*ọ̀]	11807
0.2	1	[sh*s]	23106
0.2	1	[h*s]	3138
0.142857	1	[kw*k]	15382
0.142857	1	[d*n]	12808
0.125	1	[o*ō]	17973
0.125	1	[o*ọ]	17943
0.125	1	[ị*Ị]	5732
0.125	1	[ị*ị̄]	5666
0.105263	4	[a*à]	6158
0.1	3	[e*è]	3611
0.1	1	[ọ*ụ]	11800
0.0833333	1	[r*r̃]	19012
0.0833333	1	[r*n]	18952
0.0625	1	[n*m̀]	4143
0.0625	1	[n*d]	4121
0.0625	1	[i*ə]	2614
0.0625	1	[i*ī]	2611
0.0625	1	[i*ị̄]	2594
0.0625	1	[i*ì]	2579
0.0625	1	[i*e]	2567
0.0588235	1	[ụ*ụ̀]	12303
0.0333333	1	[e*ē]	3627
0.0263158	1	[a*ụ]	6168
0.0263158	1	[a*ị]	6155
0.0263158	1	[a*ā]	6148

5.4543,7.0247	5.522,6.923
1	1	[Ch*ch]	49710
1	1	[?*.]	40012
1	1	[.*ọ̀]	38943
1	1	[gw*h]	32262
1	1	[t*kw]	21022
1	1	[kp*gb]	13361
0.666667	2	[+a]	12
0.5	1	[kw*g]	15370
0.5	1	[k*kh]	11320
0.333333	1	[r*r̃]	19012
0.333333	1	[d*sh]	12845
0.333333	1	[d*n]	12808
0.333333	1	[+i]	5
0.25	1	[b*l]	14376
0.25	1	[ọ*ụ̀]	11791
0.25	1	[ọ*à]	11790
0.2	1	[u*e]	25607
0.2	1	[g*n]	5128
0.166667	1	[o*u]	17970
0.166667	1	[h*s]	3138
0.166667	1	[h*e]	3079
0.142857	2	[e*ē]	3627
0.142857	1	[ị*u]	5682
0.142857	1	[ị*ị̄]	5666
0.142857	1	[ị*ì]	5651
0.1	1	[ụ*ọ̀]	12319
0.1	1	[ụ*ụ̄]	12305
0.1	1	[ụ*ụ̀]	12303
0.1	1	[m*ny]	10276
0.0909091	1	[i*ī]	2611
0.0909091	1	[i*ị̄]	2594
0.0909091	1	[i*è]	2587
0.0909091	1	[i*ì]	2579
0.0909091	1	[i*ị]	2571
0.0769231	1	[n*m̀]	4143
0.0769231	1	[n*g]	4106
0.0714286	1	[e*è]	3611
0.0625	2	[a*ā]	6148
0.03125	1	[a*ụ̀]	6159

5.4543,7.0247	5.5832,7.05
1	1	[Nw*gw]	44095
1	1	[t*kw]	21022
1	1	[+i]	5
0.5	1	[E*ē]	45611
0.5	1	[-E]	45568
0.333333	1	[s*ch]	33838
0.333333	1	[s*m]	33812
0.333333	1	[s*j]	33810
0.333333	1	[ny*y]	18435
0.333333	1	[-b]	14336
0.25	1	[u*ụ]	25624
0.25	1	[kw*g]	15370
0.25	1	[-kw]	15360
0.25	1	[k*gb]	11313
0.2	1	[o*ō]	17973
0.166667	1	[r*n]	18952
0.166667	1	[h*l]	3112
0.166667	1	[h*k]	3094
0.125	2	[i*e]	2567
0.111111	1	[ị*ụ̀]	5647
0.103448	3	[a*à]	6158
0.1	1	[ọ*ọ̀]	11807
0.1	1	[ọ*ọ̄]	11805
0.1	1	[ọ*ụ]	11800
0.1	1	[ọ*à]	11790
0.0909091	1	[m*ny]	10276
0.0833333	1	[ụ*ọ̀]	12319
0.0833333	1	[ụ*ụ̄]	12305
0.0833333	1	[ụ*ụ̀]	12303
0.0714286	2	[e*è]	3611
0.0689655	2	[a*ā]	6148
0.0625	1	[n*m̀]	4143
0.0625	1	[i*ə]	2614
0.0625	1	[i*ị̄]	2594
0.0625	1	[i*è]	2587
0.0625	1	[i*ì]	2579
